label,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,car_track_van_drove_alone,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_older,car_truck_van_carpool,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,public_transportation_no_taxi,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,walked,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,taxi_motorcycle_bicycle_other,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,worked_from_home,16_to_19,20_to_24,25_to_44,45_to_54,55_to_59,60_to_64,65_and_over,tract,county,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_car_track_van_drove_alone,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_older,standardized_car_truck_van_carpool,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_public_transportation_no_taxi,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_walked,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_taxi_motorcycle_bicycle_other,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,standardized_worked_from_home,standardized_16_to_19,standardized_20_to_24,standardized_25_to_44,standardized_45_to_54,standardized_55_to_59,standardized_60_to_64,standardized_65_and_over,index
Estimate,10,155,584,283,238,194,126,1266,10,134,467,204,155,184,112,66,0,0,15,14,37,0,0,92,0,1,63,28,0,0,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,153,0,20,39,24,46,10,14,47.02,Spokane,-0.748179563,-0.120807852,-0.370684769,-0.188472968,0.80919884,0.718408146,0.652197951,0.033430984,-0.768172421,0.049939459,-0.25907119,-0.255023599,0.330437459,1.116458499,1.005681326,-0.831042357,-0.620329063,-0.615875746,-0.843449326,-0.510702712,1.54729427,-0.393347338,-0.476097339,0.916471416,-0.352214354,-0.302042657,1.440913632,1.988825525,-0.355028892,-0.28395955,-0.267278524,-0.403925231,-0.242172201,-0.26276456,-0.584087566,0.620939017,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.210465486,-0.230269159,0.810436484,-0.247896165,-0.18166376,2.17272095,-0.173028216,0.038660149,-0.660069812
Estimate,17,144,865,256,255,98,204,1414,7,63,683,191,221,98,151,63,6,0,38,19,0,0,0,129,4,71,9,0,34,0,11,31,0,10,11,10,0,0,0,12,0,0,0,12,0,0,0,190,0,0,124,24,0,0,42,48,Spokane,-0.651065568,-0.174861243,0.349060091,-0.340215665,0.980614991,-0.392203813,1.999444486,0.293541523,-0.851831746,-0.475030922,0.441809379,-0.342964046,1.10001394,-0.067399732,1.824288491,-0.856909363,-0.199103762,-0.615875746,-0.539113431,-0.3453478,-0.710621571,-0.393347338,-0.476097339,1.544932826,0.189426207,2.848744343,-0.234275605,-0.424326734,5.567195687,-0.28395955,1.485267627,-0.252900292,-0.242172201,-0.088097235,-0.286500051,0.365777699,-0.411273204,-0.295941388,-0.319064458,-0.454946113,-0.20174337,-0.225569061,-0.658895362,0.916442589,-0.338614956,-0.210109806,-0.294079843,0.585975842,-0.230269159,-0.431689786,1.240341907,-0.18166376,-0.670868129,-0.614648347,1.443586407,8.39286654
Estimate,154,213,900,612,356,264,188,1944,104,213,636,374,250,208,159,318,50,0,53,170,0,45,0,41,0,0,41,0,0,0,0,52,0,0,44,8,0,0,0,33,0,0,0,10,0,11,12,299,0,0,126,50,106,0,17,49,Spokane,1.249594056,0.164200937,0.438708027,1.660539899,1.999028593,1.528229366,1.723086222,1.225018449,1.853153106,0.634061432,0.289302959,0.894966858,1.438161182,1.44683754,1.992207909,1.341786158,2.889881777,-0.615875746,-0.3406335,4.648370541,-0.710621571,1.723786864,-0.476097339,0.050213797,-0.352214354,-0.3470539,0.758429128,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.07670453,-0.242172201,-0.26276456,0.606262493,0.195670154,-0.411273204,-0.295941388,-0.319064458,0.234741426,-0.20174337,-0.225569061,-0.658895362,0.691932557,-0.338614956,0.981301573,2.766580515,1.692209055,-0.230269159,-0.431689786,1.275359273,0.499467974,5.881750185,-0.614648347,0.189187962,36.48158748
Estimate,41,114,1016,287,163,199,67,1576,41,74,837,206,152,199,67,129,0,0,93,36,0,0,0,25,0,15,0,10,0,0,0,25,0,25,0,0,0,0,0,11,0,0,0,0,11,0,0,121,0,0,86,35,0,0,0,50,Spokane,-0.318103298,-0.322279582,0.735826902,-0.165992568,0.052951116,0.776252519,-0.366873146,0.578257112,0.096307274,-0.393697483,0.941511266,-0.241494299,0.29545671,1.3229454,0.061134597,-0.287835229,-0.620329063,-0.615875746,0.188646317,0.216858901,-0.710621571,-0.393347338,-0.476097339,-0.221553299,-0.352214354,0.328114743,-0.513473811,0.437513359,-0.355028892,-0.28395955,-0.267278524,-0.303241939,-0.242172201,0.173903752,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.487788377,-0.20174337,-0.225569061,-0.658895362,-0.430617602,0.898466543,-0.210109806,-0.294079843,-0.114300228,-0.230269159,-0.431689786,0.575011945,0.106507358,-0.670868129,-0.614648347,-0.66380298,-6.995312111
Estimate,128,130,484,403,179,216,59,1277,39,117,352,346,148,216,59,91,20,13,16,27,15,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,15,0,0,0,199,69,0,99,15,16,0,0,101.01,Spokane,0.88888493,-0.243656467,-0.62682173,0.48593902,0.214283964,0.972923386,-0.505052277,0.052763524,0.040534391,-0.075757674,-0.632225196,0.705556665,0.248815711,1.556963887,-0.106784821,-0.615483973,0.783755273,-0.206725118,-0.83021733,-0.080779941,0.204749716,-0.393347338,-0.476097339,-0.357436847,-0.352214354,-0.3470539,0.013900579,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.356419322,-0.20174337,-0.225569061,-0.658895362,1.253207637,-0.338614956,-0.210109806,-0.294079843,0.677316199,4.706248108,-0.431689786,0.802624827,-0.41744013,0.318206333,-0.614648347,-0.66380298,-0.77964902
Estimate,16,26,557,189,392,268,47,1107,16,0,392,128,317,254,0,233,0,25,98,26,57,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,18,0,0,135,0,0,66,35,0,0,34,101.02,Spokane,-0.664938996,-0.754706709,-0.439841748,-0.716762358,2.3620275,1.574504864,-0.712320975,-0.246012094,-0.60085377,-0.940849711,-0.502432498,-0.76913698,2.219397913,2.080064035,-1.345190532,0.608887651,-0.620329063,0.170952385,0.254806294,-0.113850923,2.767789319,0.265316636,0.593435777,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.192208003,-0.20174337,-0.151987709,-0.603226917,-0.430617602,1.685700225,-0.210109806,-0.294079843,0.027784772,-0.230269159,-0.431689786,0.224838281,0.106507358,-0.670868129,-0.614648347,1.042178905,-2.777070467
Estimate,54,115,1084,551,264,120,99,1894,46,101,820,476,254,120,77,71,8,14,21,28,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,313,0,0,243,38,10,0,22,102.01,Spokane,-0.137748735,-0.317365637,0.910000035,1.317713805,1.071364718,-0.137688573,0.185843381,1.137143268,0.235739483,-0.194060859,0.886349369,1.584961132,1.484802181,0.235447723,0.27103387,-0.78793068,-0.058695329,-0.175251992,-0.764057353,-0.047708958,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.437486329,-0.242172201,-0.26276456,-0.584087566,0.280723927,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,1.834294055,-0.230269159,-0.431689786,3.323875207,0.185099481,-0.05269659,-0.614648347,0.440067651,0.903582903
Estimate,72,141,671,781,321,208,107,1829,46,75,534,588,271,208,107,90,12,0,65,13,0,0,0,32,14,0,0,0,18,0,0,41,0,0,0,41,0,0,0,17,0,0,0,17,0,0,0,292,0,66,72,122,32,0,0,102.03,Spokane,0.111972967,-0.189603077,-0.147845613,2.610336782,1.646112988,0.88037239,0.324022513,1.022905531,0.235739483,-0.386303534,-0.041668421,2.342601904,1.683026426,1.44683754,0.900731689,-0.624106308,0.222121538,-0.615875746,-0.181849555,-0.543773694,-0.710621571,-0.393347338,-0.476097339,-0.102655194,1.543527612,-0.3470539,-0.513473811,-0.424326734,2.780266473,-0.28395955,-0.267278524,-0.168997548,-0.242172201,-0.26276456,-0.584087566,3.002444648,-0.411273204,-0.295941388,-0.319064458,-0.290734794,-0.20174337,-0.225569061,-0.658895362,1.477717669,-0.338614956,-0.210109806,-0.294079843,1.621166555,-0.230269159,3.667326906,0.329890381,2.38567893,1.307280796,-0.614648347,-0.66380298,19.27947321
Estimate,109,73,253,495,215,118,136,1005,53,73,154,364,197,61,103,164,30,0,65,54,0,0,15,0,0,0,0,0,0,0,0,69,26,0,9,34,0,0,0,18,0,0,0,0,0,0,18,143,0,0,25,43,18,57,0,102.04,Spokane,0.6252898,-0.523751311,-1.218498109,1.002988211,0.577282871,-0.160826322,0.824921866,-0.425277464,0.430944576,-0.401091432,-1.274699051,0.827320361,0.820167947,-0.576734086,0.81677198,0.01394651,1.485797441,-0.615875746,-0.181849555,0.812136584,-0.710621571,-0.393347338,0.757979333,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,0.065930134,0.345413384,-0.26276456,-0.340606872,2.40706824,-0.411273204,-0.295941388,-0.319064458,-0.25789253,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,4.296910695,0.1089762,-0.230269159,-0.431689786,-0.49301773,0.316086353,0.441840641,1.902586404,-0.66380298,3.436389569
Estimate,143,181,748,306,214,128,98,1440,119,157,589,200,166,128,81,143,0,15,115,13,0,0,0,0,0,0,0,0,0,0,0,52,24,0,28,0,0,0,0,60,0,0,0,48,12,0,0,123,0,9,16,45,36,0,17,103.01,Spokane,1.096986349,0.006954709,0.049379847,-0.05921067,0.567199568,-0.045137576,0.16857099,0.339236617,2.271449733,0.220000287,0.136796539,-0.282082198,0.458700206,0.34557407,0.354993579,-0.167122533,-0.620329063,-0.143778867,0.479750217,-0.543773694,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.07670453,0.300214493,-0.26276456,0.173407926,-0.484760026,-0.411273204,-0.295941388,-0.319064458,1.121482549,-0.20174337,-0.225569061,-0.658895362,4.957623165,1.010928498,-0.210109806,-0.294079843,-0.094002371,-0.230269159,0.127267036,-0.650595878,0.368481102,1.554549411,-0.614648347,0.189187962,4.637287486
Estimate,50,66,503,281,227,254,170,1288,50,66,376,253,172,208,163,64,0,0,36,4,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,4,16,0,0,179,0,0,91,20,26,35,7,103.03,Spokane,-0.193242447,-0.558148924,-0.578155707,-0.199713167,0.698282507,1.41254062,1.412183176,0.072096064,0.34728525,-0.452849075,-0.554349578,0.076444239,0.528661704,1.44683754,2.076167618,-0.848287028,-0.620329063,-0.615875746,-0.565577422,-0.841412536,0.082700211,0.124174356,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.192208003,-0.20174337,-0.225569061,-0.658895362,0.018402462,1.460776316,-0.210109806,-0.294079843,0.474337628,-0.230269159,-0.431689786,0.662555361,-0.286453258,0.936377872,0.931022114,-0.312571416,-3.089369408
Estimate,138,39,1067,459,217,226,37,1743,138,39,865,370,166,138,27,213,0,0,84,45,28,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,84,0,0,0,0,143,0,0,34,44,23,32,10,103.04,Spokane,1.027619209,-0.690825429,0.866456752,0.800664614,0.597449477,1.088612132,-0.88504489,0.871760219,2.801292127,-0.652485699,1.032366155,0.867908259,0.458700206,0.483232004,-0.778462495,0.436440943,-0.620329063,-0.615875746,0.069558358,0.514497742,0.998071498,2.241308557,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,1.909696879,-0.20174337,-0.225569061,4.017253993,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.1089762,-0.230269159,-0.431689786,-0.335439581,0.342283728,0.750926411,0.798536074,-0.162043602,9.201726758
Estimate,84,350,1662,712,475,89,216,2883,84,208,1395,572,399,51,174,134,0,0,49,85,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,0,0,197,0,128,69,0,0,0,0,340,0,14,149,21,76,38,42,103.05,Spokane,0.278454102,0.837411351,2.390471668,2.222549889,3.198941649,-0.496323685,2.206713184,2.875314363,1.295424271,0.597091687,2.752119402,2.234367508,3.175538389,-0.71439202,2.307056819,-0.244723552,-0.620329063,-0.615875746,-0.393561481,1.837337038,-0.710621571,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.227729469,-0.242172201,-0.26276456,-0.584087566,2.40706824,-0.411273204,-0.295941388,-0.319064458,5.620872687,-0.20174337,9.192843911,3.182227323,-0.430617602,-0.338614956,-0.210109806,-0.294079843,2.108315126,-0.230269159,0.437798603,1.678058987,-0.260255883,4.027235568,1.063508153,1.443586407,47.20678591
Estimate,62,284,1151,270,194,52,19,1698,50,247,948,221,165,48,19,246,12,37,142,31,24,0,0,11,0,0,6,0,5,0,0,13,0,0,13,0,0,0,0,4,0,0,0,0,0,4,0,60,0,0,42,18,0,0,0,104.01,Spokane,-0.026761312,0.513091005,1.081611799,-0.261534266,0.365533508,-0.924372044,-1.195947936,0.792672555,0.34728525,0.885455699,1.301686003,-0.140024553,0.447039956,-0.7556894,-0.946381914,0.720978011,0.222121538,0.548629888,0.837014093,0.051503989,0.753972488,-0.393347338,-0.476097339,-0.459349508,-0.352214354,-0.3470539,-0.327341673,-0.424326734,0.515886487,-0.28395955,-0.267278524,-0.403925231,-0.242172201,-0.26276456,-0.232393231,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.717684223,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,0.223130695,-0.294079843,-0.73338487,-0.230269159,-0.431689786,-0.195370115,-0.338848006,-0.670868129,-0.614648347,-0.66380298,-7.37244749
Estimate,34,31,687,339,136,126,39,1268,34,31,626,319,121,98,39,34,0,0,15,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,15,3,0,72,0,0,46,9,0,17,0,104.03,Spokane,-0.415217293,-0.730136986,-0.106863699,0.126252627,-0.219298065,-0.068275325,-0.850500107,0.036945992,-0.098897818,-0.711637291,0.256854784,0.522911122,-0.066011031,-0.067399732,-0.526583368,-1.106957089,-0.620329063,-0.615875746,-0.843449326,-0.609915659,-0.710621571,-0.016967924,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.25789253,-0.20174337,-0.225569061,-0.658895362,-0.430617602,1.348314361,0.11482057,-0.294079843,-0.611597728,-0.230269159,-0.431689786,-0.125335382,-0.574624376,-0.670868129,0.136105877,-0.66380298,-17.99840176
Estimate,47,37,302,533,163,100,173,977,47,18,158,404,124,73,153,187,0,19,79,6,36,27,20,0,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,174,0,0,65,106,3,0,0,104.04,Spokane,-0.23486273,-0.700653318,-1.092990998,1.216552007,0.052951116,-0.369066064,1.46400035,-0.474487566,0.263625925,-0.807758628,-1.261719781,1.09790635,-0.031030282,-0.411544566,1.866268345,0.212260223,-0.620329063,-0.017886366,0.003398381,-0.775270571,1.486269517,0.876933183,1.169338224,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.370364134,-0.242172201,-0.26276456,-0.584087566,0.961154107,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.423592985,-0.230269159,-0.431689786,0.207329598,1.96652094,-0.485416668,-0.614648347,-0.66380298,-4.839201564
Estimate,40,123,432,320,221,182,75,1211,34,115,357,247,221,172,65,99,6,8,39,26,0,10,10,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,9,0,0,0,9,0,0,0,64,0,0,36,28,0,0,0,105.04,Spokane,-0.331976726,-0.27805408,-0.760012949,0.019470729,0.637782689,0.579581651,-0.228694014,-0.063231716,-0.098897818,-0.090545573,-0.616001109,0.03585634,1.10001394,0.951268978,0.019154742,-0.54650529,-0.199103762,-0.364090744,-0.525881436,-0.113850923,-0.710621571,0.077126929,0.346620442,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.429096054,-0.242172201,-0.26276456,-0.584087566,0.365777699,-0.411273204,-0.295941388,-0.319064458,-0.553472904,-0.20174337,-0.225569061,-0.658895362,0.579677542,-0.338614956,-0.210109806,-0.294079843,-0.692789156,-0.230269159,-0.431689786,-0.300422214,-0.076874263,-0.670868129,-0.614648347,-0.66380298,-12.11290995
Estimate,140,106,732,413,141,79,73,1340,140,106,487,347,123,75,62,157,0,0,99,58,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,89,0,0,71,0,18,0,0,94,0,0,75,8,0,0,11,105.05,Spokane,1.055366065,-0.361591139,0.008397933,0.542140019,-0.16888155,-0.61201243,-0.263238797,0.163486254,2.85706501,-0.157091114,-0.194174841,0.712321315,-0.042690532,-0.384012979,-0.04381504,-0.046409838,-0.620329063,-0.615875746,0.26803829,0.944420514,-0.710621571,-0.393347338,-0.476097339,-0.578247612,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,0.163047742,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,2.073908198,-0.20174337,-0.225569061,3.293564212,-0.430617602,1.685700225,-0.210109806,-0.294079843,-0.388321299,-0.230269159,-0.431689786,0.38241643,-0.60082175,-0.670868129,-0.614648347,-0.111867665,-1.301608956
Estimate,37,288,809,353,205,213,258,1512,28,221,530,306,157,202,68,91,0,12,34,16,0,0,29,129,0,38,69,10,12,0,0,10,0,0,10,0,0,0,0,9,0,0,0,0,0,0,9,412,9,17,166,21,36,11,152,105.06,Spokane,-0.373597009,0.532746784,0.205623393,0.204934025,0.476449841,0.938216763,2.932153625,0.465776879,-0.266216469,0.693213025,-0.054647691,0.434970675,0.353757959,1.36424278,0.082124524,-0.615483973,-0.620329063,-0.238198243,-0.592041413,-0.444560747,-0.710621571,-0.393347338,1.909784227,1.544932826,-0.352214354,1.363373329,1.627045769,0.437513359,1.735168018,-0.28395955,-0.267278524,-0.429096054,-0.242172201,-0.26276456,-0.313553462,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.553472904,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,2.001415426,2.839037982,0.413624398,0.624117544,1.975706601,-0.260255883,1.554549411,-0.128866202,6.962939565,22.69415228
Estimate,149,107,351,615,411,134,106,1476,71,81,251,513,336,118,106,177,70,13,8,52,34,0,0,17,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,49,0,13,0,36,0,0,0,154,0,0,83,14,41,16,0,105.07,Spokane,1.180226916,-0.356677194,-0.967483887,1.677400198,2.553610257,0.024275671,0.306750122,0.402506748,0.932900528,-0.34193984,-0.959951759,1.835253173,2.440942657,0.207916136,0.879741762,0.12603687,4.293966114,-0.206725118,-0.936073294,0.745994619,1.364220013,-0.393347338,-0.476097339,-0.357436847,0.731066769,-0.3470539,-0.234275605,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.760217647,-0.20174337,0.730988507,-0.658895362,3.610562973,-0.338614956,-0.210109806,-0.294079843,0.220614414,-0.230269159,-0.431689786,0.522485896,-0.443637504,1.863635181,0.091943863,-0.66380298,14.00969625
Estimate,147,66,803,377,170,137,81,1169,127,66,457,254,76,137,52,88,20,0,68,0,0,0,0,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,65,0,0,10,0,55,0,0,430,0,0,268,123,10,0,29,105.08,Spokane,1.152480061,-0.558148924,0.190255175,0.339816423,0.123534237,0.058982295,-0.125059665,-0.137046868,2.494541267,-0.452849075,-0.291519364,0.083208888,-0.590722268,0.46946621,-0.253714313,-0.641350979,0.783755273,-0.615875746,-0.142153568,-0.973696465,-0.710621571,-0.393347338,-0.476097339,-0.153611525,-0.352214354,-0.3470539,-0.513473811,-0.424326734,4.696280308,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,1.285693868,-0.20174337,-0.225569061,-0.102210915,-0.430617602,5.846792541,-0.210109806,-0.294079843,3.021718696,-0.230269159,-0.431689786,3.761592287,2.411876304,-0.05269659,-0.614648347,0.791299216,12.90047449
Estimate,70,50,636,466,188,101,30,1242,65,19,509,399,143,91,16,175,0,20,49,48,38,6,14,0,0,0,0,0,0,0,0,15,5,0,6,0,0,4,0,7,0,0,7,0,0,0,0,102,0,11,65,19,7,0,0,106.01,Spokane,0.084226112,-0.636772038,-0.237493549,0.840005314,0.30503369,-0.35749719,-1.00595163,-0.008749103,0.765581877,-0.800364679,-0.122788857,1.064083102,0.190514463,-0.163760285,-1.009351696,0.108792199,-0.620329063,0.013586759,-0.393561481,0.61371069,1.608319022,-0.111062778,0.675707555,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.387144682,-0.129174973,-0.26276456,-0.421767104,-0.484760026,-0.411273204,0.231136705,-0.319064458,-0.619157432,-0.20174337,-0.225569061,-0.269216249,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.307129871,-0.230269159,0.251479663,0.207329598,-0.312650632,-0.238148052,-0.614648347,-0.66380298,-9.069407121
Estimate,66,112,685,459,185,236,96,1489,52,83,575,370,146,236,27,151,0,0,84,41,26,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,32,14,0,0,18,0,0,0,138,0,0,26,30,13,0,69,106.03,Spokane,0.0287324,-0.332107471,-0.111986438,0.800664614,0.274783781,1.204300878,0.134026207,0.425354295,0.403058134,-0.327151942,0.091369095,0.867908259,0.225495212,1.832279755,-0.778462495,-0.09814385,-0.620329063,-0.615875746,0.069558358,0.382213813,0.876021993,-0.393347338,-0.476097339,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.269680841,-0.242172201,0.243770681,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,0.201899163,2.592129679,-0.225569061,-0.658895362,1.589972685,-0.338614956,-0.210109806,-0.294079843,0.058231557,-0.230269159,-0.431689786,-0.475509046,-0.024479514,0.132754872,-0.614648347,2.798336728,2.17899076
Estimate,64,50,482,396,296,256,100,1392,64,50,390,368,244,213,63,152,0,0,52,14,52,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,86,0,0,26,14,0,32,14,106.04,Spokane,0.000985544,-0.636772038,-0.631944469,0.446598321,1.394030413,1.435678369,0.203115773,0.254876443,0.737695435,-0.57115226,-0.508922133,0.854378959,1.368199684,1.515666507,-0.022825112,-0.089521515,-0.620329063,-0.615875746,-0.353865495,-0.510702712,2.462665557,0.124174356,1.416153558,-0.646189386,-0.352214354,-0.3470539,-0.513473811,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.389261586,-0.20174337,-0.225569061,0.120462864,-0.430617602,-0.338614956,-0.210109806,-0.294079843,-0.469512728,-0.230269159,-0.431689786,-0.475509046,-0.443637504,-0.670868129,0.798536074,0.038660149,-2.504102465
Estimate,87,0,821,596,170,110,86,1501,73,0,572,544,155,93,64,154,14,0,101,29,0,0,10,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,187,0,0,133,10,15,17,12,107.01,Spokane,0.320074386,-0.882469269,0.236359828,1.5706183,0.123534237,-0.253377319,-0.038697708,0.446444339,0.988673411,-0.940849711,0.081634642,2.044957315,0.330437459,-0.136228698,-0.001835185,-0.072276844,0.362529972,-0.615875746,0.294502281,-0.014637976,-0.710621571,-0.393347338,0.346620442,-0.425378621,-0.352214354,-0.3470539,-0.513473811,0.696065386,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.356419322,-0.20174337,-0.225569061,0.176131309,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.555529057,-0.230269159,-0.431689786,1.397920056,-0.548427002,0.256389179,0.136105877,-0.061691727,-2.682371375
Estimate,52,97,855,405,127,69,65,1308,52,82,616,329,105,69,55,185,0,15,107,63,0,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,101,13,22,0,10,107.02,Spokane,-0.165495591,-0.40581664,0.323446395,0.49717922,-0.310047792,-0.727701176,-0.401417929,0.107246137,0.403058134,-0.334545891,0.22440661,0.590557619,-0.252575027,-0.466607739,-0.190744531,0.195015553,-0.620329063,-0.143778867,0.373894253,1.109775426,-0.710621571,-0.393347338,-0.476097339,-0.119640638,-0.352214354,-0.3470539,0.448208899,-0.424326734,-0.355028892,-0.28395955,-0.267278524,-0.512998798,-0.242172201,-0.26276456,-0.584087566,-0.484760026,-0.411273204,-0.295941388,-0.319064458,-0.849053279,-0.20174337,-0.225569061,-0.658895362,-0.430617602,-0.338614956,-0.210109806,-0.294079843,0.139422986,-0.230269159,-0.431689786,0.837642193,-0.469834878,0.689109257,-0.614648347,-0.162043602,-10.03989766
