"","GEOID","NAME","variable","estimate","moe"
"3246","53033011902","Census Tract 119.02, King County, Washington","B28003_006",78,81
"3247","53033012000","Census Tract 120, King County, Washington","B28003_001",1529,180
"3248","53033012000","Census Tract 120, King County, Washington","B28003_002",1493,185
"3249","53033012000","Census Tract 120, King County, Washington","B28003_003",0,13
"3250","53033012000","Census Tract 120, King County, Washington","B28003_004",1451,180
"3251","53033012000","Census Tract 120, King County, Washington","B28003_005",42,40
"3252","53033012000","Census Tract 120, King County, Washington","B28003_006",36,28
"3253","53033012100","Census Tract 121, King County, Washington","B28003_001",1177,147
"3254","53033012100","Census Tract 121, King County, Washington","B28003_002",1173,147
"3255","53033012100","Census Tract 121, King County, Washington","B28003_003",0,13
"3256","53033012100","Census Tract 121, King County, Washington","B28003_004",1166,146
"3257","53033012100","Census Tract 121, King County, Washington","B28003_005",7,11
"3258","53033012100","Census Tract 121, King County, Washington","B28003_006",4,7
"3259","53033020100","Census Tract 201, King County, Washington","B28003_001",1298,152
"3260","53033020100","Census Tract 201, King County, Washington","B28003_002",1243,160
"3261","53033020100","Census Tract 201, King County, Washington","B28003_003",8,13
"3262","53033020100","Census Tract 201, King County, Washington","B28003_004",1217,164
"3263","53033020100","Census Tract 201, King County, Washington","B28003_005",18,27
"3264","53033020100","Census Tract 201, King County, Washington","B28003_006",55,52
"3265","53033020200","Census Tract 202, King County, Washington","B28003_001",2242,244
"3266","53033020200","Census Tract 202, King County, Washington","B28003_002",2121,248
"3267","53033020200","Census Tract 202, King County, Washington","B28003_003",0,18
"3268","53033020200","Census Tract 202, King County, Washington","B28003_004",1890,260
"3269","53033020200","Census Tract 202, King County, Washington","B28003_005",231,128
"3270","53033020200","Census Tract 202, King County, Washington","B28003_006",121,68
"3271","53033020301","Census Tract 203.01, King County, Washington","B28003_001",1565,143
"3272","53033020301","Census Tract 203.01, King County, Washington","B28003_002",1469,161
"3273","53033020301","Census Tract 203.01, King County, Washington","B28003_003",0,13
"3274","53033020301","Census Tract 203.01, King County, Washington","B28003_004",1448,160
"3275","53033020301","Census Tract 203.01, King County, Washington","B28003_005",21,19
"3276","53033020301","Census Tract 203.01, King County, Washington","B28003_006",96,85
"3277","53033020302","Census Tract 203.02, King County, Washington","B28003_001",1393,170
"3278","53033020302","Census Tract 203.02, King County, Washington","B28003_002",1377,167
"3279","53033020302","Census Tract 203.02, King County, Washington","B28003_003",0,13
"3280","53033020302","Census Tract 203.02, King County, Washington","B28003_004",1252,190
"3281","53033020302","Census Tract 203.02, King County, Washington","B28003_005",125,103
"3282","53033020302","Census Tract 203.02, King County, Washington","B28003_006",16,26
"3283","53033020401","Census Tract 204.01, King County, Washington","B28003_001",1432,121
"3284","53033020401","Census Tract 204.01, King County, Washington","B28003_002",1379,126
"3285","53033020401","Census Tract 204.01, King County, Washington","B28003_003",0,13
"3286","53033020401","Census Tract 204.01, King County, Washington","B28003_004",1308,119
"3287","53033020401","Census Tract 204.01, King County, Washington","B28003_005",71,53
"3288","53033020401","Census Tract 204.01, King County, Washington","B28003_006",53,48
"3289","53033020402","Census Tract 204.02, King County, Washington","B28003_001",2094,195
"3290","53033020402","Census Tract 204.02, King County, Washington","B28003_002",2010,200
"3291","53033020402","Census Tract 204.02, King County, Washington","B28003_003",0,18
"3292","53033020402","Census Tract 204.02, King County, Washington","B28003_004",1933,201
"3293","53033020402","Census Tract 204.02, King County, Washington","B28003_005",77,63
"3294","53033020402","Census Tract 204.02, King County, Washington","B28003_006",84,59
"3295","53033020500","Census Tract 205, King County, Washington","B28003_001",2860,359
"3296","53033020500","Census Tract 205, King County, Washington","B28003_002",2781,357
"3297","53033020500","Census Tract 205, King County, Washington","B28003_003",0,18
"3298","53033020500","Census Tract 205, King County, Washington","B28003_004",2639,387
"3299","53033020500","Census Tract 205, King County, Washington","B28003_005",142,133
"3300","53033020500","Census Tract 205, King County, Washington","B28003_006",79,66
"3301","53033020600","Census Tract 206, King County, Washington","B28003_001",1170,122
"3302","53033020600","Census Tract 206, King County, Washington","B28003_002",1122,124
"3303","53033020600","Census Tract 206, King County, Washington","B28003_003",15,17
"3304","53033020600","Census Tract 206, King County, Washington","B28003_004",1082,125
"3305","53033020600","Census Tract 206, King County, Washington","B28003_005",25,31
"3306","53033020600","Census Tract 206, King County, Washington","B28003_006",48,42
"3307","53033020700","Census Tract 207, King County, Washington","B28003_001",1549,142
"3308","53033020700","Census Tract 207, King County, Washington","B28003_002",1510,140
"3309","53033020700","Census Tract 207, King County, Washington","B28003_003",9,15
"3310","53033020700","Census Tract 207, King County, Washington","B28003_004",1409,123
"3311","53033020700","Census Tract 207, King County, Washington","B28003_005",92,76
"3312","53033020700","Census Tract 207, King County, Washington","B28003_006",39,28
"3313","53033020800","Census Tract 208, King County, Washington","B28003_001",1748,151
"3314","53033020800","Census Tract 208, King County, Washington","B28003_002",1689,157
"3315","53033020800","Census Tract 208, King County, Washington","B28003_003",0,13
"3316","53033020800","Census Tract 208, King County, Washington","B28003_004",1582,134
"3317","53033020800","Census Tract 208, King County, Washington","B28003_005",107,110
"3318","53033020800","Census Tract 208, King County, Washington","B28003_006",59,38
"3319","53033020900","Census Tract 209, King County, Washington","B28003_001",1315,166
"3320","53033020900","Census Tract 209, King County, Washington","B28003_002",1300,164
"3321","53033020900","Census Tract 209, King County, Washington","B28003_003",4,9
"3322","53033020900","Census Tract 209, King County, Washington","B28003_004",1224,166
"3323","53033020900","Census Tract 209, King County, Washington","B28003_005",72,50
"3324","53033020900","Census Tract 209, King County, Washington","B28003_006",15,18
"3325","53033021000","Census Tract 210, King County, Washington","B28003_001",2118,225
"3326","53033021000","Census Tract 210, King County, Washington","B28003_002",2005,224
"3327","53033021000","Census Tract 210, King County, Washington","B28003_003",0,18
"3328","53033021000","Census Tract 210, King County, Washington","B28003_004",1943,228
"3329","53033021000","Census Tract 210, King County, Washington","B28003_005",62,58
"3330","53033021000","Census Tract 210, King County, Washington","B28003_006",113,79
"3331","53033021100","Census Tract 211, King County, Washington","B28003_001",1625,177
"3332","53033021100","Census Tract 211, King County, Washington","B28003_002",1577,173
"3333","53033021100","Census Tract 211, King County, Washington","B28003_003",0,13
"3334","53033021100","Census Tract 211, King County, Washington","B28003_004",1416,135
"3335","53033021100","Census Tract 211, King County, Washington","B28003_005",161,135
"3336","53033021100","Census Tract 211, King County, Washington","B28003_006",48,36
"3337","53033021300","Census Tract 213, King County, Washington","B28003_001",1758,158
"3338","53033021300","Census Tract 213, King County, Washington","B28003_002",1709,170
"3339","53033021300","Census Tract 213, King County, Washington","B28003_003",8,13
"3340","53033021300","Census Tract 213, King County, Washington","B28003_004",1622,184
"3341","53033021300","Census Tract 213, King County, Washington","B28003_005",79,70
"3342","53033021300","Census Tract 213, King County, Washington","B28003_006",49,42
"3343","53033021400","Census Tract 214, King County, Washington","B28003_001",1473,158
"3344","53033021400","Census Tract 214, King County, Washington","B28003_002",1398,133
"3345","53033021400","Census Tract 214, King County, Washington","B28003_003",0,13
"3346","53033021400","Census Tract 214, King County, Washington","B28003_004",1383,133
"3347","53033021400","Census Tract 214, King County, Washington","B28003_005",15,17
"3348","53033021400","Census Tract 214, King County, Washington","B28003_006",75,93
"3349","53033021500","Census Tract 215, King County, Washington","B28003_001",1635,164
"3350","53033021500","Census Tract 215, King County, Washington","B28003_002",1600,165
"3351","53033021500","Census Tract 215, King County, Washington","B28003_003",0,13
"3352","53033021500","Census Tract 215, King County, Washington","B28003_004",1586,168
"3353","53033021500","Census Tract 215, King County, Washington","B28003_005",14,22
"3354","53033021500","Census Tract 215, King County, Washington","B28003_006",35,34
"3355","53033021600","Census Tract 216, King County, Washington","B28003_001",2089,204
"3356","53033021600","Census Tract 216, King County, Washington","B28003_002",2073,207
"3357","53033021600","Census Tract 216, King County, Washington","B28003_003",0,18
"3358","53033021600","Census Tract 216, King County, Washington","B28003_004",2056,204
"3359","53033021600","Census Tract 216, King County, Washington","B28003_005",17,18
"3360","53033021600","Census Tract 216, King County, Washington","B28003_006",16,17
"3361","53033021701","Census Tract 217.01, King County, Washington","B28003_001",1487,177
"3362","53033021701","Census Tract 217.01, King County, Washington","B28003_002",1487,177
"3363","53033021701","Census Tract 217.01, King County, Washington","B28003_003",0,13
"3364","53033021701","Census Tract 217.01, King County, Washington","B28003_004",1475,177
"3365","53033021701","Census Tract 217.01, King County, Washington","B28003_005",12,21
"3366","53033021701","Census Tract 217.01, King County, Washington","B28003_006",0,13
"3367","53033021702","Census Tract 217.02, King County, Washington","B28003_001",2424,295
"3368","53033021702","Census Tract 217.02, King County, Washington","B28003_002",2118,319
"3369","53033021702","Census Tract 217.02, King County, Washington","B28003_003",0,18
