GEOID,tract,native_citizen,work_from_home,no_computer,internet_subscription,mean_d_mbps,index
53063012300,123.0,1.6535138442515316,-0.5522150071948222,2.3488498211052833,1.6243190153446296,0.45487066729072234,-1.4908016140041993
53063012401,124.01,1.6648050503972098,0.7605885854384273,3.0609256987140556,0.910483295559866,0.3971335092609933,-1.4111104854450858
53063012402,124.02,1.9756895929415497,1.218543327054677,-0.6266100960456586,1.9209531616358855,0.6107440542995684,2.531051932372744
53063012500,125.0,-0.07027696065534128,-1.0305232928829053,0.2762003916368921,-0.1325206381739043,0.6402982523875698,-0.785042000885646
53063012600,126.0,0.3384647018182098,0.6791744091510941,-0.38501292328553943,0.3306113837776047,1.2100238218941612,1.2692789859740674
53063012701,127.01,-0.17189781596644513,-0.8982252564159887,2.3234185397621125,0.3688867574926054,0.7279769106244919,-2.4980816953701983
53063012702,127.02,-0.5595625603013968,0.18051257939117754,-0.7664821434330961,-0.9037694185311692,0.6487446311381219,0.6323308473693665
53063012801,128.01,0.36179986118594476,-0.796457536056822,-0.6901882994035847,0.4339548928081067,0.8962794052949377,0.5498998592529487
53063012802,128.02,-0.11920552061994684,0.09909840310384425,0.555944486411767,-0.010039442285901926,1.3896498609428973,-0.12824017570087842
53063012901,129.01,-0.497837300038356,0.3738712480735941,0.42878807969591476,-0.6568932580694145,0.8586887756031761,-0.21275740910659358
53063012902,129.02,2.8804915787485634,0.4451086523250108,0.46693500171067037,1.8348335707771337,0.7792070516746555,1.4314356596331381
53063013001,130.01,-1.8693424732000687,-0.104437037614489,-1.3005390516396753,-1.719034878660685,-0.0346038015507048,0.1375836383294654
53063013002,130.02,-0.7101119755771063,-1.162821329349822,-0.2960034385844429,-0.3085873572629077,0.9473043716356008,-0.544182134518672
53063013003,130.03,1.8236346835130832,1.81897287717376,0.6068070490981078,1.5822161042581289,0.43459606563233605,1.6457084658609504
53063013101,131.01,2.2286126106047415,2.1955134425026768,-0.5630318926877326,3.1170585902296586,0.8372540632196606,3.418577285275879
53063013102,131.02,1.036261241621123,1.0455382024440938,-0.23242523522651679,1.2683580397951228,0.5306628805587426,1.5897680105894136
53063013201,132.01,2.761557540680753,0.40440156418134415,-0.5503162520161473,2.299879361414393,1.006756505964548,2.4034742092381514
53063013203,132.03,-0.6995735165078066,0.017684226816510953,-1.1479513635806526,-0.5210156813811618,0.6921132266349138,0.8846693778287612
53063013204,132.04,0.9090469857131485,3.92556468860851,-0.6393257367172439,0.3841969069786057,0.1917314789846575,3.5271818367768843
53063013205,132.05,-0.025112136072628452,1.0862452905877604,-1.3005390516396753,-0.30093228251990756,0.5049068946311305,1.9446233558454828
53063013300,133.0,-0.17340331011920224,0.9437704820849272,-0.9699323941784596,-0.375569261264159,-1.282114483621598,1.0259795871196908
53063013401,134.01,1.3373600721725418,2.683998500226677,-1.0970888008943118,1.2989783387671234,0.5854717465178407,3.547497392203656
53063013501,135.01,-1.4109195036855338,-0.5013311470152388,-1.0716575195511413,-1.3917804333974286,-1.5178626749832564,-0.4817107129269107
53063013502,135.02,-1.0074470707466323,0.7300582693306773,-1.0716575195511413,-0.844442589272918,-1.6497126614368867,0.49943105394599135
53063013503,135.03,1.6851292214594304,0.5774066887919274,-1.1479513635806526,1.689387150660131,-0.11316638740705172,2.2633459029743666
53063013600,136.0,1.0671238717526434,0.45528542436092745,-0.474022407986636,1.0099992672188678,-0.23024166813330169,1.212217778289259
53063013700,137.0,-0.46019994621942867,-0.27744216222507223,-0.5757475333593177,-0.15165832503140467,-0.45521675191594735,0.027754459585276822
53063013800,138.0,-0.20050220486882991,-0.44027051479973883,-1.1352357229090675,-1.0683535255056724,0.8351485868474413,0.734815965628435
53063013900,139.0,1.2402556993197091,-0.6438059555180721,-0.39772856395712464,1.4865276699706271,-0.4842875223385093,0.5128910477516424
53063014001,140.01,1.2364919639378165,-0.24691184611732228,-0.34686600127078376,0.3688867574926054,0.04026651163046486,0.6961606566379728
53063014002,140.02,1.5820028719955697,1.9309173695688435,0.2889160323084773,2.054916969638388,-0.24872512112472633,1.8009464402444066
53063014100,141.0,1.6256622024255254,2.8773571689090933,1.1790108793194427,1.543940730543128,-0.7036091082833081,1.4252815977210624
53063014200,142.0,-0.04393081298209213,1.6866748407068437,-0.3087190792560281,-0.09041772708740348,-1.6115204973012367,0.9052505855833413
53063014300,143.0,-0.4925680705037062,-0.40974019869198886,-0.06712190649590889,-0.6243591904116639,-1.8374848199179739,-0.9520241378123768
53063014400,144.0,0.5213822413781968,0.03803777088834428,-0.06712190649590889,0.500936796809358,0.26309469366353433,0.42440194628314987
53063014500,145.0,-1.2136997696743543,-0.9592858886314887,-0.10526882851066456,-1.1697832658504244,0.29299221982156914,-1.071578726516944
53065941000,9410.0,-1.001425094135604,-1.162821329349822,0.31434731365164775,-1.4645036434559302,-1.8591183073345892,-2.095525931012038
