state_code,geoid,tract,quadkey,avg_d_kbps,avg_u_kbps,avg_lat_ms,tests,devices,geometry
53,53063013002,130.02,0212310212123021,428420,29490,13,27,8,
53,53063013002,130.02,0212310212123023,363525,21570,11,18,12,
53,53063013002,130.02,0212310212123030,114698,27280,14,5,3,
53,53063013002,130.02,0212310212123031,264248,15687,16,15,9,
53,53063013002,130.02,0212310212123032,216147,22443,12,48,7,
53,53063013002,130.02,0212310212123100,276270,15386,19,14,6,
53,53063010702,107.02,0212310201333231,264393,11799,11,2,1,
53,53063010702,107.02,0212310201333232,288746,111466,15,2,2,
53,53063010702,107.02,0212310201333320,541072,17576,16,3,1,
53,53063010702,107.02,0212310201333321,414727,21125,11,8,2,
53,53063010702,107.02,0212310201333323,543573,40447,12,2,2,
53,53063010702,107.02,0212310201333332,197395,40228,14,1,1,
53,53063010702,107.02,0212310203110112,320039,210422,17,19,4,
53,53063010702,107.02,0212310203110130,236110,112290,18,17,8,
53,53063010702,107.02,0212310203110131,373964,155183,17,3,2,
53,53063010702,107.02,0212310203110133,206107,86690,17,27,5,
53,53063010702,107.02,0212310203110310,250587,12956,14,8,4,
53,53063010702,107.02,0212310203110311,392018,105089,18,41,9,
53,53063010702,107.02,0212310203110312,392035,61555,13,12,6,
53,53063010702,107.02,0212310203110330,120711,96053,20,6,2,
53,53063010702,107.02,0212310203110331,342728,11876,12,3,1,
53,53063010702,107.02,0212310203110333,515873,38388,11,7,1,
53,53063010702,107.02,0212310203111001,39868,19009,14,4,3,
53,53063010702,107.02,0212310203111010,238337,51899,17,15,5,
53,53063010702,107.02,0212310203111011,448990,279715,16,15,3,
53,53063010702,107.02,0212310203111012,335489,94530,15,25,8,
53,53063010702,107.02,0212310203111013,226252,22289,12,3,2,
53,53063010702,107.02,0212310203111020,390346,274587,11,12,4,
53,53063010702,107.02,0212310203111021,266417,46304,15,15,6,
53,53063010702,107.02,0212310203111022,196640,126966,20,13,3,
53,53063010702,107.02,0212310203111030,521191,32059,13,3,2,
53,53063010702,107.02,0212310203111101,400541,20987,13,10,5,
53,53063010702,107.02,0212310203111102,394244,228203,11,5,3,
53,53063010702,107.02,0212310203111103,201121,5932,13,10,3,
53,53063010702,107.02,0212310203111110,42813,5737,21,2,2,
53,53063010702,107.02,0212310203111120,467671,11727,15,1,1,
53,53063010702,107.02,0212310203111121,333892,73779,23,13,6,
53,53063010702,107.02,0212310203111130,482842,33674,11,11,5,
53,53063010702,107.02,0212310203111201,540265,39358,6,1,1,
53,53063010702,107.02,0212310203111203,71672,29204,17,1,1,
53,53063010702,107.02,0212310203111212,368410,208814,17,6,4,
53,53063010702,107.02,0212310203111220,301535,21358,13,9,3,
53,53063010702,107.02,0212310203111221,593088,11732,18,1,1,
53,53063010702,107.02,0212310203111222,137371,15313,15,16,6,
53,53063010702,107.02,0212310203111223,318454,23037,13,8,6,
53,53063010702,107.02,0212310203111230,335623,14920,12,13,6,
53,53063010702,107.02,0212310203111232,199292,7967,14,9,5,
53,53063010702,107.02,0212310203111233,220737,20595,14,17,8,
53,53063010702,107.02,0212310203113010,373627,34049,15,25,6,
53,53063010702,107.02,0212310203113011,392444,23440,12,5,3,
53,53063011204,112.04,0212310212000322,120937,14850,11,9,3,
53,53063011204,112.04,0212310212000323,242751,17228,19,19,9,
53,53063011204,112.04,0212310212000332,298073,91632,16,17,11,
53,53063011204,112.04,0212310212002100,209713,25834,15,23,11,
53,53063011204,112.04,0212310212002101,304929,72124,13,14,5,
53,53063011204,112.04,0212310212002102,239459,45729,23,42,9,
53,53063011204,112.04,0212310212002103,385523,14699,17,26,6,
53,53063011204,112.04,0212310212002110,301349,62049,16,15,7,
53,53063011204,112.04,0212310212002111,164033,75794,20,18,5,
53,53063011204,112.04,0212310212002112,288100,123666,13,4,3,
53,53063011204,112.04,0212310212002113,197447,20736,17,10,5,
53,53063011204,112.04,0212310212002120,240057,10519,19,7,5,
53,53063011204,112.04,0212310212002121,227049,50952,12,3,3,
53,53063011204,112.04,0212310212002130,121546,15519,12,6,3,
53,53063011204,112.04,0212310212002131,199583,12971,19,9,3,
53,53063000302,3.02,0212310212002120,240057,10519,19,7,5,
53,53063000302,3.02,0212310212002121,227049,50952,12,3,3,
53,53063000302,3.02,0212310212002122,105225,11959,13,5,4,
53,53063000302,3.02,0212310212002123,283306,23322,12,8,5,
53,53063000302,3.02,0212310212002130,121546,15519,12,6,3,
53,53063000302,3.02,0212310212002132,578932,23568,6,2,1,
53,53063000302,3.02,0212310212002300,304129,28057,11,7,4,
53,53063000302,3.02,0212310212002301,352183,28208,14,17,8,
53,53063000302,3.02,0212310212002302,447558,136134,14,19,5,
53,53063000302,3.02,0212310212002303,240870,59756,10,19,8,
53,53063000302,3.02,0212310212002310,242050,19622,11,5,3,
53,53063000302,3.02,0212310212002312,238482,19134,12,6,4,
53,53063000302,3.02,0212310212002320,244364,37325,11,13,8,
53,53063000302,3.02,0212310212002321,218943,53586,13,7,6,
53,53063000302,3.02,0212310212002330,287561,44649,15,11,5,
53,53063013101,131.01,0212310212121133,289211,14754,12,8,3,
53,53063013101,131.01,0212310212121230,25244,28103,8,4,2,
53,53063013101,131.01,0212310212121231,342000,24913,13,7,5,
53,53063013101,131.01,0212310212121232,241638,14271,31,1,1,
53,53063013101,131.01,0212310212121302,598232,25478,13,7,4,
53,53063013101,131.01,0212310212121303,144809,13302,14,37,7,
53,53063013101,131.01,0212310212121311,279767,15851,20,7,5,
53,53063013101,131.01,0212310212121312,430385,31039,14,2,2,
53,53063013101,131.01,0212310212121320,300853,27263,13,42,23,
53,53063013101,131.01,0212310212121321,304104,24468,15,8,6,
53,53063013101,131.01,0212310212121322,229208,80219,11,12,5,
53,53063013101,131.01,0212310212121323,298984,22376,13,2,2,
53,53063013101,131.01,0212310212121330,289486,10581,17,15,2,
53,53063013101,131.01,0212310212121331,453934,11728,13,2,1,
53,53063013101,131.01,0212310212121332,202108,31712,10,1,1,
53,53063013101,131.01,0212310212121333,91870,31599,13,5,2,
53,53063013101,131.01,0212310212130022,686385,41094,13,1,1,
53,53063013101,131.01,0212310212130033,141511,11358,13,2,1,
53,53063013101,131.01,0212310212130122,384417,11312,10,6,2,
53,53063013101,131.01,0212310212130201,348964,17756,14,9,4,
53,53063013101,131.01,0212310212130202,641978,24001,16,1,1,
53,53063013101,131.01,0212310212130203,335894,16751,12,30,7,
53,53063013101,131.01,0212310212130210,297835,18952,13,23,8,
53,53063013101,131.01,0212310212130211,195637,56836,12,19,9,
53,53063013101,131.01,0212310212130212,186287,10927,14,15,8,
53,53063013101,131.01,0212310212130213,253459,16390,14,31,9,
53,53063013101,131.01,0212310212130220,246095,24644,14,3,2,
53,53063013101,131.01,0212310212130221,269934,13626,11,345,5,
53,53063013101,131.01,0212310212130222,26657,5712,26,1,1,
53,53063013101,131.01,0212310212130223,484853,23504,14,1,1,
53,53063013101,131.01,0212310212130230,372323,19626,9,7,4,
53,53063013101,131.01,0212310212130231,211838,8205,14,4,2,
53,53063013101,131.01,0212310212130232,21468,23354,5,1,1,
53,53063013101,131.01,0212310212130300,178441,20533,16,8,3,
53,53063013101,131.01,0212310212130302,507924,35158,9,5,3,
53,53063013101,131.01,0212310212130303,418699,37817,12,8,3,
53,53063013101,131.01,0212310212130313,224629,8550,17,6,5,
53,53063013101,131.01,0212310212130320,337670,10201,14,9,1,
53,53063013101,131.01,0212310212130321,344012,21921,11,7,5,
53,53063013101,131.01,0212310212130322,246820,291845,17,7,3,
53,53063013101,131.01,0212310212130331,36437,5440,17,3,2,
53,53063013101,131.01,0212310212130333,314712,222078,8,3,2,
53,53063013101,131.01,0212310212131202,104517,105985,4,1,1,
53,53063013101,131.01,0212310212131220,24281,1449,20,3,2,
53,53063013101,131.01,0212310212131221,160205,11586,12,3,3,
53,53063013001,130.01,0212310212123203,189436,11904,12,1,1,
53,53063013001,130.01,0212310212123212,100665,16430,10,3,2,
53,53063013001,130.01,0212310212123221,119085,61938,4,2,1,
53,53063013001,130.01,0212310212123223,174596,9412,13,5,1,
53,53063013001,130.01,0212310212123230,194179,14909,15,30,7,
53,53063013001,130.01,0212310212123231,262410,6218,14,7,2,
53,53063013001,130.01,0212310212123232,87074,40067,11,2,1,
53,53063013001,130.01,0212310212123233,214123,14404,11,10,6,
53,53063013001,130.01,0212310212123322,204531,22108,13,7,5,
53,53063013001,130.01,0212310212301001,278387,18723,13,8,5,
53,53063013001,130.01,0212310212301003,88438,10617,13,3,3,
53,53063013001,130.01,0212310212301010,67931,18217,24,3,1,
53,53063013001,130.01,0212310212301011,292940,17590,28,1,1,
53,53063013001,130.01,0212310212301012,210658,13638,12,15,5,
53,53063013001,130.01,0212310212301013,228163,11396,13,34,7,
53,53063013001,130.01,0212310212301031,32391,5419,19,1,1,
53,53063013001,130.01,0212310212301100,82389,13011,8,1,1,
53,53063013001,130.01,0212310212301102,129142,14297,26,12,4,
53,53063000201,2.01,0212310212002131,199583,12971,19,9,3,
53,53063000201,2.01,0212310212002133,424863,21127,11,5,3,
53,53063000201,2.01,0212310212002311,288470,20218,18,9,5,
53,53063000201,2.01,0212310212002313,423255,21918,11,3,3,
53,53063000201,2.01,0212310212003020,281171,8647,12,4,2,
53,53063000201,2.01,0212310212003021,98991,8807,18,5,4,
53,53063000201,2.01,0212310212003022,394799,11828,16,11,4,
53,53063000201,2.01,0212310212003023,42526,7118,13,5,2,
53,53063000201,2.01,0212310212003030,11387,802,19,1,1,
53,53063000201,2.01,0212310212003201,479031,16622,13,3,3,
53,53063000201,2.01,0212310212003202,240945,40275,8,12,1,
53,53063000201,2.01,0212310212003203,245407,112947,14,3,3,
53,53063000201,2.01,0212310212003210,48738,7880,29,1,1,
53,53063011301,113.01,0212310212012311,167397,16324,11,21,6,
53,53063011301,113.01,0212310212012313,444014,40384,10,2,2,
53,53063011301,113.01,0212310212012323,176484,35287,18,5,1,
53,53063011301,113.01,0212310212012330,347141,17929,13,46,4,
53,53063011301,113.01,0212310212012331,338061,16403,15,10,3,
53,53063011301,113.01,0212310212012332,300300,12613,11,10,4,
53,53063011301,113.01,0212310212013001,131818,12425,37,6,1,
53,53063011301,113.01,0212310212013003,179256,17563,41,3,1,
53,53063011301,113.01,0212310212013023,103823,13286,16,1,1,
53,53063011301,113.01,0212310212013031,17327,3950,35,1,1,
53,53063011301,113.01,0212310212013032,143916,14541,63,6,1,
53,53063011301,113.01,0212310212013033,2776,10672,73,1,1,
53,53063011301,113.01,0212310212013200,335741,22341,14,40,9,
53,53063011301,113.01,0212310212013201,298842,41150,10,4,1,
53,53063011301,113.01,0212310212013202,251847,19282,14,18,9,
53,53063011301,113.01,0212310212013203,451697,21258,11,29,7,
53,53063011301,113.01,0212310212013210,4695,13262,70,1,1,
53,53063011301,113.01,0212310212013212,119103,7160,29,9,4,
53,53063011301,113.01,0212310212013220,374211,23661,10,4,4,
53,53063011301,113.01,0212310212013221,425615,20146,15,44,8,
53,53063011301,113.01,0212310212013222,188687,11809,11,3,1,
53,53063011301,113.01,0212310212013223,304939,28741,11,28,3,
53,53063011301,113.01,0212310212013230,165588,10070,12,5,3,
53,53063011301,113.01,0212310212013232,135929,4956,13,4,2,
53,53063011301,113.01,0212310212013233,349192,25855,14,9,3,
53,53063011301,113.01,0212310212013301,9448,8958,23,1,1,
53,53063011301,113.01,0212310212013323,235128,5827,11,1,1,
53,53063011301,113.01,0212310212013331,6156,11985,6,5,1,
53,53063011301,113.01,0212310212013333,34679,19555,5,2,2,
53,53063011301,113.01,0212310212030110,288191,37875,10,8,5,
53,53063011301,113.01,0212310212030111,49883,7356,24,2,2,
53,53063011301,113.01,0212310212030113,291821,17316,14,2,2,
53,53063011301,113.01,0212310212031000,297270,41520,11,1,1,
53,53063011301,113.01,0212310212031002,270231,23370,13,2,2,
53,53063011301,113.01,0212310212031003,310500,61656,14,2,2,
53,53063011301,113.01,0212310212031010,73210,7599,17,5,2,
53,53063011301,113.01,0212310212031012,46062,23430,17,1,1,
53,53063011301,113.01,0212310212031100,120229,10005,14,6,1,
53,53063011301,113.01,0212310212031111,375461,28764,14,11,3,
53,53063011301,113.01,0212310212031112,25719,5531,19,1,1,
53,53063010508,105.08,0212310201303310,9793,3986,43,4,1,
53,53063010508,105.08,0212310201303312,12931,2404,656,3,1,
53,53063010508,105.08,0212310201312033,114060,30348,48,1,1,
53,53063010508,105.08,0212310201312212,135498,62137,16,17,1,
53,53063010508,105.08,0212310201312303,11727,8195,61,1,1,
53,53063010508,105.08,0212310201312323,47893,48315,5,11,2,
53,53063010508,105.08,0212310201313320,94787,8102,38,5,1,
53,53063010508,105.08,0212310201313332,17156,3660,42,28,3,
53,53063010508,105.08,0212310201313333,56404,6252,97,1,1,
53,53063010508,105.08,0212310201321211,100492,7732,43,5,1,
53,53063010508,105.08,0212310201321300,20811,2309,719,13,1,
53,53063010508,105.08,0212310201321331,89602,1915,46,1,1,
53,53063010508,105.08,0212310201323030,9401,1084,26,1,1,
53,53063010508,105.08,0212310201323032,22071,6896,31,1,1,
53,53063010508,105.08,0212310201323102,10841,853,26,2,1,
53,53063010508,105.08,0212310201323120,74801,7401,41,3,1,
53,53063010508,105.08,0212310201323121,9173,3622,20,2,1,
53,53063010508,105.08,0212310201323201,102501,12226,40,31,2,
53,53063010508,105.08,0212310201323231,10891,6607,59,1,1,
53,53063010508,105.08,0212310201330012,50016,49321,5,1,1,
53,53063010508,105.08,0212310201330013,262855,210764,5,19,6,
53,53063010508,105.08,0212310201330101,45320,45218,5,4,1,
53,53063010508,105.08,0212310201330103,87181,86092,9,10,3,
53,53063010508,105.08,0212310201330112,47145,45187,4,1,1,
53,53063010508,105.08,0212310201330122,86526,32189,6,1,1,
53,53063010508,105.08,0212310201330131,8771,16629,103,2,1,
53,53063010508,105.08,0212310201330133,39428,4948,44,7,2,
53,53063010508,105.08,0212310201330300,38824,38210,26,6,1,
53,53063010508,105.08,0212310201331020,15415,7308,15,1,1,
53,53063010508,105.08,0212310201331022,10082,4046,13,1,1,
53,53063010508,105.08,0212310201331123,71550,5471,51,4,1,
53,53063010508,105.08,0212310201331200,48961,9329,32,8,1,
53,53063010508,105.08,0212310201331311,2419,5911,44,3,1,
53,53063010508,105.08,0212310201331312,53633,5808,45,9,1,
53,53063010508,105.08,0212310201332012,92310,9239,44,36,1,
53,53063010508,105.08,0212310201332033,100889,8824,49,5,1,
53,53063010508,105.08,0212310201332100,50011,49999,6,1,1,
53,53063010508,105.08,0212310201332110,46151,48022,5,1,1,
53,53063010508,105.08,0212310201332113,6772,1370,24,3,1,
53,53063010508,105.08,0212310201332122,20498,6136,56,3,1,
53,53063010508,105.08,0212310201332131,180257,6367,33,1,1,
53,53063010508,105.08,0212310201332133,36394,8422,71,2,1,
53,53063010508,105.08,0212310201332212,477599,11808,10,1,1,
53,53063010508,105.08,0212310201332220,88660,76799,23,2,2,
53,53063010508,105.08,0212310201332221,545678,41249,9,2,1,
53,53063010508,105.08,0212310201333023,58388,9703,40,1,1,
53,53063010508,105.08,0212310201333210,196417,12286,14,6,2,
53,53063010508,105.08,0212310201333212,174041,12679,12,50,4,
53,53063010508,105.08,0212310201333213,293225,18585,12,25,5,
53,53063010508,105.08,0212310201333231,264393,11799,11,2,1,
53,53063010508,105.08,0212310201333302,340420,8831,15,3,2,
53,53063010508,105.08,0212310201333303,222874,11507,15,4,1,
53,53063010508,105.08,0212310201333312,132838,11696,29,74,8,
53,53063010508,105.08,0212310201333320,541072,17576,16,3,1,
53,53063010508,105.08,0212310201333321,414727,21125,11,8,2,
53,53063010508,105.08,0212310201333323,543573,40447,12,2,2,
53,53063010508,105.08,0212310201333330,88395,23293,11,1,1,
53,53063010508,105.08,0212310201333332,197395,40228,14,1,1,
53,53063010508,105.08,0212310210202222,145799,9642,60,1,1,
53,53063010508,105.08,0212310210202230,192373,22316,15,12,5,
53,53063010508,105.08,0212310210202232,179926,10848,22,4,2,
53,53063010508,105.08,0212310210220000,120310,11585,46,1,1,
53,53063010508,105.08,0212310210220010,237064,5279,13,2,1,
53,53063010508,105.08,0212310210220013,215958,9278,16,5,3,
53,53063010508,105.08,0212310210220023,63884,8147,11,7,1,
53,53063010508,105.08,0212310210220031,276421,22605,13,7,5,
53,53063010508,105.08,0212310210220033,394184,17343,14,2,2,
53,53063010508,105.08,0212310210220102,285383,17492,12,21,5,
53,53063010508,105.08,0212310210220103,409968,13231,13,9,4,
53,53063010508,105.08,0212310210220120,395515,17617,17,16,4,
53,53063010508,105.08,0212310210220121,263268,23862,13,6,4,
53,53063010508,105.08,0212310210220210,40481,5518,5,1,1,
53,53063010508,105.08,0212310210220211,321515,23666,13,19,7,
53,53063010508,105.08,0212310210220212,255534,155788,8,9,3,
53,53063010508,105.08,0212310210222000,291075,23658,16,3,1,
53,53063010508,105.08,0212310210222010,412225,28613,13,15,8,
53,53063002501,25.01,0212310212020023,224312,89989,9,18,4,
53,53063002501,25.01,0212310212020032,96347,16772,16,1,1,
53,53063002501,25.01,0212310212020122,265834,187759,3,2,1,
53,53063002501,25.01,0212310212020201,59566,17708,16,1,1,
53,53063002501,25.01,0212310212020203,36031,17060,98,8,3,
53,53063002501,25.01,0212310212020210,56699,5603,26,1,1,
53,53063002501,25.01,0212310212020211,238300,23527,11,1,1,
53,53063002501,25.01,0212310212020212,414425,235910,6,7,4,
53,53063002501,25.01,0212310212020213,416131,128136,10,16,6,
53,53063002501,25.01,0212310212020221,29726,8450,21,2,2,
53,53063002501,25.01,0212310212020231,330049,17727,12,3,2,
53,53063002501,25.01,0212310212020300,265667,129576,8,4,4,
53,53063002501,25.01,0212310212020302,334690,59455,12,15,12,
53,53063002501,25.01,0212310212020320,190935,27908,22,4,4,
53,53063013102,131.02,0212310212121322,229208,80219,11,12,5,
53,53063013102,131.02,0212310212121323,298984,22376,13,2,2,
53,53063013102,131.02,0212310212121332,202108,31712,10,1,1,
53,53063013102,131.02,0212310212121333,91870,31599,13,5,2,
53,53063013102,131.02,0212310212123100,276270,15386,19,14,6,
53,53063013102,131.02,0212310212123101,221125,13298,15,28,3,
53,53063013102,131.02,0212310212123110,377807,25805,10,6,5,
53,53063013102,131.02,0212310212123111,12093,778,18,1,1,
53,53063013102,131.02,0212310212123112,77150,25616,15,7,3,
53,53063013102,131.02,0212310212123121,833424,158971,14,2,2,
53,53063013102,131.02,0212310212123122,226427,14134,13,4,2,
53,53063013102,131.02,0212310212123123,614265,41236,12,1,1,
53,53063013102,131.02,0212310212123130,308068,23121,15,4,2,
53,53063013102,131.02,0212310212123131,253096,19634,23,16,4,
53,53063013102,131.02,0212310212123132,301283,15058,17,34,5,
53,53063013102,131.02,0212310212123133,234346,10584,15,5,5,
53,53063013102,131.02,0212310212123310,80951,21935,17,5,2,
53,53063013102,131.02,0212310212123311,241359,17476,14,25,7,
53,53063013102,131.02,0212310212130222,26657,5712,26,1,1,
53,53063013102,131.02,0212310212130223,484853,23504,14,1,1,
53,53063013102,131.02,0212310212130232,21468,23354,5,1,1,
53,53063013102,131.02,0212310212130322,246820,291845,17,7,3,
